Username,Rating,Review,App,Sentiment
Pengguna Google,3,Saya pelangan lama Lazada dan kecewa dengan dibekukan nya paylater lazada saya tanpa alasan jelas.Saya selalu bayar tagihan tepat waktu dan selalu belanja setiap bulannya. Tapi sdh jalan 3 bulan ini paylater lazada saya di bekukan dengan alasan saya telat bayar tagihan...heyy...saya tidak pernah telat bayar tagihan. Saya kasih penilaian kurang karena penjual seenaknya kirim barang tidak sesuai dengan pesanan saya...apakah saya salah? Sepertinya saya memang hrs hapus aplikasi lazada dari hp saya,Lazada,Netral
Pengguna Google,5,"dulu bagus sekarang ongkirnya mahal,padahal dah dipotong vocer gratis ongkir 😭😭",Lazada,Sangat Positif
Pengguna Google,2,saya pesen di batalkan Mulu knp??,Lazada,Negatif
Pengguna Google,5,luar biasa mantap. rekomended bnget,Lazada,Sangat Positif
Pengguna Google,4,Semakin lma kok susah blanja onlen Cod,Lazada,Positif
Pengguna Google,1,gila lazada sekarang ya . harga nya pada ngawur 3x lipat nya harga di pasaran mentang² pakai coin harga di naikkan tinggi bangettt..... harganya ngawur semuanya,Lazada,Sangat Negatif
Pengguna Google,5,Terbaikk...,Lazada,Sangat Positif
Pengguna Google,4,lumayan baik,Lazada,Positif
Pengguna Google,2,kecawa sekarang ongkir nya terlalu mahal,Lazada,Negatif
Pengguna Google,5,sangat membantu dan selalu sukses,Lazada,Sangat Positif
Pengguna Google,5,sangan puas dengan pengiriman y,Lazada,Sangat Positif
Pengguna Google,5,Bagud,Lazada,Sangat Positif
Pengguna Google,2,"mau komplain ke customer servis isinya bot, kalau ke cs harus telfon, telfon kan keluar biaya. Tgl 5 melakukan penarikan saldo ke rekening lain sampai hari ini belum terverifikasi ya kali buat laporan ke bank (kata bot) padahal masuk ranah transaksi aplikasi, semisal tgl 8 mulai proses minimal ngasih notif kek atau gimana antrian online yg bisa ditrack, terus juga misal transaksi menggunakan vpn bikin ga bisa melakukan pembayaran, minimal dikasih notif untuk mematikan vpn, bikin lose take promo!",Lazada,Negatif
Pengguna Google,2,semua barang yg mau di pesan mahal semua.gk kyak aplikasi sebelah,Lazada,Negatif
Pengguna Google,5,sangat 😎😎😎😎😎😎😎😎😎,Lazada,Sangat Positif
Pengguna Google,1,plss dong ongkirnya....,Lazada,Sangat Negatif
Pengguna Google,5,biar bintang yg ber kata,Lazada,Sangat Positif
Pengguna Google,5,mantap terpercaya geratis ongkir trusss,Lazada,Sangat Positif
Pengguna Google,2,teerpercaya,Lazada,Negatif
Pengguna Google,5,Cara belanja mudah dan simple,Lazada,Sangat Positif
Pengguna Google,5,Alhamdulillah sesuai pesenan🙏,Lazada,Sangat Positif
Pengguna Google,1,parahh Gk ada Paylater lazada pdhal sudah lama jadi pelanggan setia Lazada tapi blm ada paylater,Lazada,Sangat Negatif
Pengguna Google,3,tiga sj dulu,Lazada,Netral
Pengguna Google,5,"pliss lah masa apk sebagus ini banyak toko yang menipu mulu, saya udah keseringan beli barang yg udah saya bayar, gk datang datang sampe hangus, ini gimana yaa?",Lazada,Sangat Positif
Pengguna Google,1,Kenapa semakin lemot aja ini lazada? tiap buka aplikasi mau scroll nyari produk malah ga ada gambarnya,Lazada,Sangat Negatif
Pengguna Google,5,Pelanggan perdana😆,Lazada,Sangat Positif
Pengguna Google,5,semoga cakep,Lazada,Sangat Positif
Pengguna Google,5,belanja di lazada sangat mudah dan terpercaya,Lazada,Sangat Positif
Pengguna Google,5,berbelanja di Lazada recommended dehh,Lazada,Sangat Positif
Pengguna Google,5,semoga bermanfaat,Lazada,Sangat Positif
Pengguna Google,5,semoga pesanan sesuai dengan yang diinginkan,Lazada,Sangat Positif
Pengguna Google,3,"saya pelanggan Lazada sudah lebih dari 10 thn.selama ini enjoy banget belanja disini,tp sekarang mulai malas karena ongkir sangat mahal sekali.saya fikir apa karena saya pelanggan lama ya ? jadinya saya sekarang jarang banget belanja, efek ongkir yg mahal.",Lazada,Netral
Pengguna Google,1,dancok kakean iklan,Lazada,Sangat Negatif
Pengguna Google,4,bagus'tapi ongkir jgan mhal mahal,Lazada,Positif
Pengguna Google,1,"Jangan kebanyakan fitur, apalagi games yg cuman dpt voucher. Ukuran aplikasi jadi makiin gede gegara ada fitur game di Aplikasi. Pelanggan cuman mau belanja bukan main game, karena hingga saat ini Lazada masih jadi yang terbaik buat gw untuk masalah mengatasi seller² penipu, dibanding dengan OLshop lain.",Lazada,Sangat Negatif
Pengguna Google,1,"iklanya ganggu hp gua patah""nih.kalo gak di pencet ga usah ke lazada",Lazada,Sangat Negatif
Pengguna Google,1,aplikasinya jelek 8 bit,Lazada,Sangat Negatif
Pengguna Google,1,tidk bagus ongkir mahal,Lazada,Sangat Negatif
Pengguna Google,4,sekarang gratis ongkirnya dikit amat,Lazada,Positif
Pengguna Google,5,sangat biak,Lazada,Sangat Positif
Pengguna Google,2,"Ongk!£r Terlalu T!ngg!,,,, harga barang di market Terlalu Mahal....discount tak sesuai,,, promo sama aja,,,,klo sprti ini,,, jd ngk rekom...M3nret lah",Lazada,Negatif
Pengguna Google,5,biar ongkirnya di perbanyak lagi bos,Lazada,Sangat Positif
Pengguna Google,1,ini lazada ada punya bug kali.. gua ga merasa mesen paket.. kenapa dia kurir dateng kerumah gua.. terus gua ga pernah mesen paket COD an.. gua mesen paket selalu transfer bukan COD.. udh 2 kali itu kurir dateng ke rumah gua... gua nanya baik2 dia malah marah2 ngegas lagi... kalo gua santet oke oke aja... takutnya gua kena tipu,Lazada,Sangat Negatif
Pengguna Google,3,cari barang loak...ada disini...😋😋,Lazada,Netral
Pengguna Google,5,"""Lazada is one of the online shopping platforms that I often use. The products are complete, the delivery is fast, and there are many interesting promotions. The application is easy to use and there are often big discount events such as Lazada Birthday or 11.11. Shopping is practical and economical.",Lazada,Sangat Positif
Pengguna Google,5,bagus mantab,Lazada,Sangat Positif
Pengguna Google,1,gak gw saranin belanja di sini wkwk🤡,Lazada,Sangat Negatif
Pengguna Google,5,"masalah saya selesai,cuma untuk evaluasi.supaya kjadian barang kurang LKP.entah seller nya entah pihak expedisi nya,kasihan seller nya kalo smpe ada oknum expedisi nya",Lazada,Sangat Positif
Pengguna Google,3,kenapa sih leg bgt ih,Lazada,Netral
Pengguna Google,5,"untuk gratis ongkir nya sangat memuaskan tapi banyak sekali penjual yang menipu menjual barang tidak sesuai gambar, deskripsi dan terkadang yg di kirim barang palsu",Lazada,Sangat Positif
Pengguna Google,5,"sangat membantu sekali,,, buat kalangan menengah",Lazada,Sangat Positif
Pengguna Google,5,lebih praktis,Lazada,Sangat Positif
Pengguna Google,1,"aneh amat, nyantumin nmr orng ke kurir, mana kurir nya kga jls lgi, kga nge wa buyer sama sekali, giliran buyer lgi ga di rumah bukan nya wa malah kga, nnti malah nyalahin buyer lgi kga mau bayar, kan aneh dongo², kurir lu kga di kasih hp apa gmna kga bisa nge wa buyer sama sekali itu?",Lazada,Sangat Negatif
Pengguna Google,5,banyak sekali cengkunek nya,Lazada,Sangat Positif
Pengguna Google,5,Terimakasih banyak. saya sangat senang bisa belanja online,Lazada,Sangat Positif
Pengguna Google,1,"lemot , pesen hari ini dikirim besok lusa.entah aplikasi ini pakai ekspedisi apa sampai lemotnya minta ampun.. banyak kekurangan ..pokoknya jangan download aplikasi ini jika kesabaran anda tipis",Lazada,Sangat Negatif
Pengguna Google,4,"4bintang aja, belom puas nian",Lazada,Positif
Pengguna Google,5,"ok, suka",Lazada,Sangat Positif
Pengguna Google,2,"aplikasi belanja yg menyulitkan mnrt sy. fitur COD tp di alihkan ke ""byr sblm sampai"" dgn e-money apa gunanya? jika bgtu knp tdk tulis aj biaya penanganan brp tuk COD, jgn cuma 4% aja, tulislah brp totalnya. Ribet. & klo pilih ""byr sblm sampai"", misal byr pake ovo dpt diskon 8rb. saldo sy dah pas dgn harga diskon, pas klik byr kok ""saldo kurang & saldo harus sm/lebih dri harga sblm diskon"" LAH kan sy pake ovo biar cukup saldo yg ada, dah diskon knp sy harus topup lg seharga sblm diskon? g guna.",Lazada,Negatif
Pengguna Google,2,"gratis ongkir gratis ongkir penipuan semuaa, ujung ujungnya ada ongkirnyaa halahhh gjls",Lazada,Negatif
Pengguna Google,5,di toko ini baru beli semoga cepat.di toko lain lama males,Lazada,Sangat Positif
Pengguna Google,4,sangat mudah digunakan,Lazada,Positif
Pengguna Google,1,"transakssi di batalkan sepihak , tetap uang saya tidak kembali atau tidak masuk ke saldo . padahal lumayan 200rb lebih",Lazada,Sangat Negatif
Pengguna Google,3,kk tolong di perbaiki kembali untuk membuat verifikasi pin di lazada saya baru 1x mulai membuat pin katanya saya sudah beberapa x mencoba untuk membuat pin dan harus tunggu 1 jam sudah saya tunggu pun lebih dari 1 jam 2 hari saya tunggu tetap saja katanya seperti itu tolong itu verifikasi pin nya penting untuk transfer saldo lazada. uang saya lengket di lazada tolong di perbaiki lagi developer untuk verifikasi pin nya kalo sudah di benerin baru saya kasih ⭐5 oke,Lazada,Netral
Pengguna Google,3,Aplikasi ini sangat menarik,Lazada,Netral
Pengguna Google,5,"mantap, item 700an ribu dapet beli 500an ribu. sukses selalu lazada",Lazada,Sangat Positif
Pengguna Google,1,sudah lama saya TDK blanja di lzd. karna ongkir nya yg mahal. bisa ongkir gratis tapi harus blanja yg heg tinggi. saya jadi pindah haluan blanja. padahal saya dulu tiap hr blanja Krn sy brjualan. kpn normal LG. banyak poin yg ga kapake di apk sy.,Lazada,Sangat Negatif
Pengguna Google,5,lazada selalu memberi kemudahan dalam memenuhi kebutuhan,Lazada,Sangat Positif
Pengguna Google,5,sampai saat ini merasa puas dgn pelayanan lazada,Lazada,Sangat Positif
Pengguna Google,3,semoga cepat datang ini paket,Lazada,Netral
Pengguna Google,1,masa setiap co kena oc01 mulu trus kadang bisa eh malah kena cancel sistem gratis ongkir juga kdg minbel 50 keatas chat cs juga gada yang membantu padahal dulu apk nya enak bngt maaf lazadaa,Lazada,Sangat Negatif
Pengguna Google,5,untuk skrg good,Lazada,Sangat Positif
Pengguna Google,5,mantab manjur sekali oles langsung sembuh....,Lazada,Sangat Positif
Pengguna Google,5,Mugia berkah,Lazada,Sangat Positif
Pengguna Google,1,banyak iklan monyet,Lazada,Sangat Negatif
Pengguna Google,1,not good,Lazada,Sangat Negatif
Pengguna Google,5,pengiriman cepat👍👍,Lazada,Sangat Positif
Pengguna Google,5,pelanggan setia,Lazada,Sangat Positif
Pengguna Google,4,gak tau lahh akunku lg kenapa..udah 1bulan lebih gak dapet free ongkir padahal lg jarang bgt belanja..sekalinya pengen belanja ga ada free ongkirnya mana ongkirnya mahal2 bgt ya ampuunnn,Lazada,Positif
Pengguna Google,5,pelayananya bagus banget barang cepat datangnya terima kasih ya kak,Lazada,Sangat Positif
Pengguna Google,5,ok ..!,Lazada,Sangat Positif
Pengguna Google,1,lazada kurang memuaskan gak kaya disebelah. gartis ongkir dan banyak promonya udah gak ada kalo di lazada.,Lazada,Sangat Negatif
Pengguna Google,1,pihak lazada cm omdo. tapi tidak ada tindakan sama sekali. maka nya kian kedepan kian banyak penjual perodak yg tidak amanah di lazada. hal ini cukup membuat konsumen sangat rugi. begitu jelas pihak lazada cuma mementingkan ke untung an peribadi pihak lazada. tampa memikirkan konsumen yg di rugi kan.,Lazada,Sangat Negatif
Pengguna Google,5,banyak tersedia pembayaran dengan sistem cod..cari apa saja ada..cocok kalo di saya mah,Lazada,Sangat Positif
Pengguna Google,4,"Saya stop dulu belanjanya karna dah dua kali ketipu barang yg di kirim.tidak sesuai dengan yg di pesan Tapi beruntung bisa di retur,,",Lazada,Positif
Pengguna Google,5,barang kualitas bagus.. cepat... mantaps.... makin maju.... selalu semangat...,Lazada,Sangat Positif
Pengguna Google,4,lumayan cepat,Lazada,Positif
Pengguna Google,5,sangat membantu blja online terimakasih,Lazada,Sangat Positif
Pengguna Google,1,"Kalo gini terus kayanya lazada bakal nyusul bukalapak deh, lihat shopee byk bgt promo nya, gratis ongkir nya tiap hari gaada minimal pembelian, lazada kalo gaada gebrakan kyanya gak bakal lama deh",Lazada,Sangat Negatif
Pengguna Google,5,lazada ku hilang,Lazada,Sangat Positif
Pengguna Google,5,cari yang murah dong,Lazada,Sangat Positif
Pengguna Google,4,d blokir saja jika seller tidak amanah,Lazada,Positif
Pengguna Google,1,aplikasi sangat tiidak ramah banyak obnum yang tidak bertanggung jawab .penipuan menyebar,Lazada,Sangat Negatif
Pengguna Google,5,mudah dan cepat respon seller n pengiriman nya,Lazada,Sangat Positif
Pengguna Google,5,buagus buangeetsss,Lazada,Sangat Positif
Pengguna Google,5,sangat membantu belanja,Lazada,Sangat Positif
Pengguna Google,5,sangat memna,Lazada,Sangat Positif
Pengguna Google,3,"tulisannya 48jam dijamin sampai, ujung ujung nya mah telat, paling di aplikasi maaf atas keterlambatan pesanan anda, gausah ngasih jaminan 48 jam sampai kalo ga sesuai.. buat apa pengiriman prioritas diadakan kalo gitu mah..",Lazada,Netral
Pengguna Google,1,penyelesaian masalahnya lama. buat laporan lebih dari 5 kali. pesanan dari tgl 26 Maret 2025 sampai saat ini 9 April 2025. belum ada solusi dan penyelesaian.,Lazada,Sangat Negatif
Pengguna Google,5,terbantu dalam berbelanja dgn mudah,Lazada,Sangat Positif
Pengguna Google,5,tokonya baguss,Lazada,Sangat Positif
Pengguna Google,1,aku sebel banget soalnya aku mau check up produk yang aku mau tiba-tiba aplikasinya keluar sendiri aku udah coba berkali-kali tetap gitu,Lazada,Sangat Negatif
Pengguna Google,1,soalnya ongkir nya mahal bangett anjirr,Lazada,Sangat Negatif
Pengguna Google,1,"karna banyaknya oknum seller tidak amanah, tidak sedikit bnyak yg beralih ke sebelah.. saran saya perlu epaluasi kepada para oknum seller yg merugikan pihak pembeli",Lazada,Sangat Negatif
Pengguna Google,5,aplnyaa bgus sekalii,Lazada,Sangat Positif
Pengguna Google,5,"bagus pesanan yang saya Inginkan terbukti jelas lamun pengiriman barang jangan 3 hari dong di dua harikan pengirimanNya supaya tambah senang aku,Dan harga barang rendahkan lagi diskon sebanyak 50 persen",Lazada,Sangat Positif
Pengguna Google,2,paket belum di terima tapi status pesanan di terima.biasa nya kurir bisa kirim paket sesuai tujuannya. ini kok gak,Lazada,Negatif
Pengguna Google,1,"gajelas aplikasinya nyah, dana nyangkut ga bisa d tarik ribet jangan mau",Lazada,Sangat Negatif
Pengguna Google,5,mantap barang sesuai,Lazada,Sangat Positif
Pengguna Google,1,"Mau ganti nomor aja susah, gimana kalo nomorny sdh hlang atau tdk aktif.. Belum lagi ongkir selalu mahal terkadang mahal lah ongkir daripada barang yg dibeli... mau pembayaran aja sulit mesti otomatis semua pada gak bisa aplikasi rumit",Lazada,Sangat Negatif
Pengguna Google,5,🤩🤩🤩🤩🤩🤩🤩🤩,Lazada,Sangat Positif
Pengguna Google,5,baguss pollll sesuai pesanan dan kalau gak sesu Wai tinggal kembalikan dan gratis pulaa,Lazada,Sangat Positif
Pengguna Google,5,lumayan bagus untuk pembelian dan cepat datang barang nya 😁😁,Lazada,Sangat Positif
Pengguna Google,5,sangat mudah dan membatu baget..buat Menuhin kebutuhan,Lazada,Sangat Positif
Pengguna Google,1,"aplikasi pea ,, ngasi tambahaan limit ,, pas di coba malah di bekukan ,, kalo ga niat ngasi ya jangan ngasi ,,, ngerusak kepercayaan orang lain namanya,,pembayaran sebelum jatuh tempo saya bayarkan pembayaran tepat waktu ,,, haha emank pea aplikasi nya",Lazada,Sangat Negatif
Pengguna Google,5,Joss pokoknya 👍,Lazada,Sangat Positif
Pengguna Google,5,murah murah belanja di lazada,Lazada,Sangat Positif
Pengguna Google,1,dulu lazada menjadi aplikasi andalan saya.. mau belanja apapun pasti lewat lazada.. tapi sekarang lazada sangat dan amat parah.. ongkos kirimnya tidak masuk akal.. dengan sangat berat hati saya kasih bintang 1 dan auto unistal.,Lazada,Sangat Negatif
Pengguna Google,5,kok sekarang gak bisa bayar di tempat ya...padahal saya selaku pembeli lewat online salah 1 nya lazada ini dan selalu lewat cod...karna gak bisa cod jadi sekarang gak pernah lagi belanja di lazada,Lazada,Sangat Positif
Pengguna Google,5,mudah untuk belanja dan hemat di kantong,Lazada,Sangat Positif
Pengguna Google,5,lazada belanja online keren😍😍,Lazada,Sangat Positif
Pengguna Google,5,thankyou bisa belanja di lazada,Lazada,Sangat Positif
Pengguna Google,5,ok mantap sukses terus,Lazada,Sangat Positif
Pengguna Google,2,"lazada kalau bisa tambahin lah gratis ongkir nya ,ini minbel belanja mahal mahal, teru gratis ongkir cuma 10 rebu , minus di lazada mahal ongkir ,jdi yangg lain pada pindah ke aplikasi sebelahh",Lazada,Negatif
Pengguna Google,1,seponsurnya menganggu,Lazada,Sangat Negatif
Pengguna Google,5,lebih teliti lagi dlm memilih produk yg di promosikan krna byk BRG yg GK sesuai dgn estimasi nya,Lazada,Sangat Positif
Pengguna Google,5,mudah dan responsif,Lazada,Sangat Positif
Pengguna Google,5,belanja lebih mudah & hemat,Lazada,Sangat Positif
Pengguna Google,1,ga instal apps nya tp iklan trus di hp aku😭,Lazada,Sangat Negatif
Pengguna Google,1,terlalu sering beli barang datangnya tidak sesuai pesanan..tolong di perhatikan.!,Lazada,Sangat Negatif
Pengguna Google,2,Sudah mulai pelit gratis ongkir nya yah,Lazada,Negatif
Pengguna Google,1,disaat yg lain di gratisin ongkir nya ini malah di naikin ongkir nya payah,Lazada,Sangat Negatif
Pengguna Google,5,Bagus banget aplikasinya,Lazada,Sangat Positif
Pengguna Google,5,Lazada joosss👍👍 Lazada mantul💪💪,Lazada,Sangat Positif
Pengguna Google,5,pelayanan yg cepat dan amanah 👍,Lazada,Sangat Positif
Pengguna Google,5,alkamdulilah amanah,Lazada,Sangat Positif
Pengguna Google,5,sangat membantu udah 4tahun menggunakan lazada,Lazada,Sangat Positif
Pengguna Google,5,"selalu lazada, sekarang ongkos nya makin naik saja 😄",Lazada,Sangat Positif
Pengguna Google,1,tolong dong iklan nya dikurangin tadinya happy seneng bgt bisa blnja dilazada tapi hampir tiap menit muncul iklan itu ganggu bgt sumpah ✌️ betulin dong kmbli k versi sblmnya iklan nya dikurangin tiba tiba muncul iklan orang LG chat muncul disetiap layar hadew gimna ini,Lazada,Sangat Negatif
Pengguna Google,5,bayar di tempat ya 🙏,Lazada,Sangat Positif
Pengguna Google,5,dengan lazada menambah pengalaman sebagai pelanggan.,Lazada,Sangat Positif
Pengguna Google,5,bagus motifnya,Lazada,Sangat Positif
Pengguna Google,5,mantaaaap lcdnya,Lazada,Sangat Positif
Pengguna Google,5,aman dan barang nya bagus,Lazada,Sangat Positif
Pengguna Google,1,"Percuma punya voucher gratis ongkir,ga bs d pakai min beli 15k gratis ongkir 15k eh..setelah cekout ongkir 12k kan gaje parah,mending apk orange,tiap minggu 3x gratis ongkir min belanja Rp 0",Lazada,Sangat Negatif
Pengguna Google,5,lazada paling terbaik,Lazada,Sangat Positif
Pengguna Google,1,iklan nya sangat menggagu,Lazada,Sangat Negatif
Pengguna Google,5,mantap proses cepat,Lazada,Sangat Positif
Pengguna Google,3,sekarang di lazada tidak ada gratis ongkir untuk pembelian dibawah 30 ribu,Lazada,Netral
Pengguna Google,5,pengiriman cepet,Lazada,Sangat Positif
Pengguna Google,5,"memudah kan, banyak pilihan, pokoknya lazada debes deh",Lazada,Sangat Positif
Pengguna Google,5,𝒌𝒌 𝒄𝒐 𝒈𝒂 𝒃𝒊𝒔𝒂 𝒅 𝒃𝒖𝒌𝒂,Lazada,Sangat Positif
Pengguna Google,5,mudah dlm berbelanja dan bnyk pilihan,Lazada,Sangat Positif
Pengguna Google,5,"Alhamdulillah suka belanja online di Lazada,tinggal pilih dan tekan barang di kirim tepat waktu,lebih bnyk puas nyh,kecewa nyh juga ada kalo toko pasang apa yg di kirim apa semoga toko2 bisa lebih amanah lagi",Lazada,Sangat Positif
Pengguna Google,5,mohon ongkirnya jangan terlalu mahal,Lazada,Sangat Positif
Pengguna Google,4,lazada akhir2 ini ngbug trs sdh sbulanan blm diperbaiki bikin males !! apa lzada ga punya tim yg bisa bnerin bug jaringan eror,Lazada,Positif
Pengguna Google,5,"aman, mudah dan terpercaya",Lazada,Sangat Positif
Pengguna Google,3,beri bintang 3 dulu karena ongkirnya pada mahal,Lazada,Netral
